"company_id","health_score","churn_probability","risk_level","activities_last_30d","activities_last_7d","days_since_last_activity","days_to_contract_end","inactive_user","dormant_user","action_priority","primary_risk_factor","recommended_action"
157911,95.4,0.046,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
154751,95.4,0.046,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150905,95.4,0.046,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
151414,95.4,0.046,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
145891,95.4,0.046,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150095,95.4,0.046,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154212,95.4,0.046,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
158271,95.4,0.046,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155760,95.4,0.046,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147278,95.4,0.046,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149510,95.4,0.046,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146354,95.4,0.046,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153812,95.4,0.046,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147987,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149057,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149125,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150971,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149102,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150460,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150721,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151844,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151120,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150135,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152417,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151617,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152732,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153583,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153940,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
155081,95.6,0.044,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
146253,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146345,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146480,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147675,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147956,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148206,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148975,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150246,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
152161,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154113,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156113,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148567,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157127,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157181,95.6,0.044,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
158056,95.6,0.044,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158279,95.6,0.044,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146665,95.6,0.044,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150492,95.6,0.044,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
149517,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149364,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154568,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149527,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156995,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154138,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154122,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147061,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155031,95.6,0.044,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149048,95.6,0.044,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149442,95.6,0.044,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151887,95.6,0.044,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149896,95.6,0.044,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153612,95.6,0.044,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149965,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
148846,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150365,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150747,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151193,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150137,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150332,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152372,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150645,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150941,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151835,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151661,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151333,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152160,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152697,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153013,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153535,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150497,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
154466,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153872,95.8,0.042,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
146637,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146721,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146815,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146992,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147507,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148422,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155072,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155582,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155144,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155592,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155857,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149980,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156630,95.8,0.042,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157968,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150969,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158904,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158318,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
151289,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
155697,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
148760,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
147513,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
155146,95.8,0.042,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
148880,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153321,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151114,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
158881,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150349,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154575,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149826,95.8,0.042,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150508,95.8,0.042,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150715,95.8,0.042,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155323,95.8,0.042,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153111,95.8,0.042,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149700,95.8,0.042,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151358,95.8,0.042,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150025,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150546,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150746,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150865,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150915,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151119,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150913,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151586,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151135,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151229,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151276,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151205,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151118,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153149,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150748,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153195,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153520,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151647,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149825,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
154190,96,0.04,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
146503,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147671,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148125,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148209,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148224,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148499,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148572,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154482,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154991,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154679,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154617,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155724,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155701,96,0.04,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
